Datum,Zuletzt,Eröffn.,Hoch,Tief,Vol.,+/- %
02.08.2013,"8.405,0","8.442,5","8.446,5","8.378,5","67,39K","0,08%"
01.08.2013,"8.398,0","8.322,0","8.464,5","8.310,5","93,84K","1,80%"
31.07.2013,"8.249,5","8.269,5","8.306,5","8.213,5","99,02K","-0,34%"
30.07.2013,"8.278,0","8.291,0","8.339,5","8.246,0","80,41K","0,28%"
29.07.2013,"8.254,5","8.266,5","8.329,0","8.243,5","70,82K","0,05%"
26.07.2013,"8.250,0","8.338,0","8.365,0","8.217,5","88,15K","-0,58%"
25.07.2013,"8.298,0","8.373,0","8.374,5","8.266,5","98,90K","-0,82%"
24.07.2013,"8.367,0","8.316,5","8.419,0","8.316,5","104,24K","0,58%"
23.07.2013,"8.319,0","8.355,0","8.369,5","8.307,0","69,84K","-0,15%"
22.07.2013,"8.331,5","8.362,0","8.381,0","8.311,0","71,67K","-0,06%"
19.07.2013,"8.336,5","8.294,5","8.341,5","8.285,5","82,45K","0,14%"
18.07.2013,"8.325,0","8.238,5","8.341,0","8.217,0","88,83K","0,89%"
17.07.2013,"8.251,5","8.211,5","8.272,0","8.138,5","98,16K","0,51%"
16.07.2013,"8.210,0","8.240,0","8.262,5","8.179,0","72,34K","-0,22%"
15.07.2013,"8.228,5","8.234,0","8.274,5","8.212,5","62,27K","0,27%"
12.07.2013,"8.206,5","8.181,5","8.245,0","8.176,5","80,34K","0,55%"
11.07.2013,"8.161,5","8.198,0","8.211,5","8.131,0","92,36K","1,39%"
10.07.2013,"8.049,5","8.058,0","8.100,0","7.991,5","84,70K","-0,17%"
09.07.2013,"8.063,0","8.025,5","8.091,5","8.006,0","93,96K","1,17%"
08.07.2013,"7.970,0","7.869,5","8.019,0","7.846,5","100,52K","1,92%"
05.07.2013,"7.820,0","8.016,0","8.038,0","7.806,0","134,27K","-2,26%"
04.07.2013,"8.000,5","7.868,5","8.022,5","7.863,5","84,46K","2,06%"
03.07.2013,"7.839,0","7.866,0","7.878,0","7.731,0","119,43K","-0,89%"
02.07.2013,"7.909,5","7.982,5","7.997,0","7.848,0","111,93K","-0,90%"
01.07.2013,"7.981,5","7.955,5","8.028,5","7.892,5","115,72K","0,19%"
28.06.2013,"7.966,5","8.003,5","8.045,0","7.907,0","113,21K","-0,46%"
27.06.2013,"8.003,0","7.957,5","8.030,0","7.922,5","92,17K","0,79%"
26.06.2013,"7.940,0","7.821,0","7.973,0","7.805,5","114,32K","1,64%"
25.06.2013,"7.812,0","7.716,0","7.850,5","7.714,0","135,79K","1,40%"
24.06.2013,"7.704,5","7.755,0","7.831,0","7.660,0","163,72K","-3,14%"
21.06.2013,"7.954,4","7.935,5","7.985,5","7.921,0","7,30K","0,09%"
20.06.2013,"7.947,5","8.061,5","8.076,0","7.873,0","169,51K","-3,06%"
19.06.2013,"8.198,5","8.240,5","8.286,5","8.131,0","144,36K","-0,39%"
18.06.2013,"8.230,5","8.203,5","8.243,5","8.174,0","101,83K","0,13%"
17.06.2013,"8.220,0","8.139,0","8.268,0","8.137,5","137,06K","1,08%"
14.06.2013,"8.132,5","8.142,0","8.188,0","8.076,5","114,44K","0,35%"
13.06.2013,"8.104,0","8.031,0","8.170,5","7.966,5","160,93K","-0,53%"
12.06.2013,"8.147,0","8.199,0","8.249,5","8.100,5","128,51K","-0,94%"
11.06.2013,"8.224,5","8.278,0","8.282,5","8.140,5","139,36K","-1,06%"
10.06.2013,"8.313,0","8.245,0","8.358,5","8.239,0","109,07K","0,61%"
07.06.2013,"8.263,0","8.131,5","8.284,0","8.035,0","158,70K","1,87%"
06.06.2013,"8.111,0","8.186,5","8.237,0","8.052,0","135,54K","-1,16%"
05.06.2013,"8.206,5","8.244,0","8.296,5","8.165,0","132,98K","-1,10%"
04.06.2013,"8.297,5","8.347,0","8.389,0","8.240,0","99,11K","0,05%"
03.06.2013,"8.293,0","8.315,0","8.399,0","8.215,0","153,81K","-0,88%"
31.05.2013,"8.366,5","8.397,0","8.406,5","8.298,0","125,90K","-0,39%"
30.05.2013,"8.399,0","8.328,5","8.423,0","8.298,5","105,45K","0,73%"
29.05.2013,"8.338,0","8.442,0","8.451,0","8.317,0","123,98K","-1,86%"
28.05.2013,"8.496,0","8.402,0","8.530,0","8.395,5","111,67K","1,36%"
27.05.2013,"8.382,0","8.342,0","8.394,0","8.331,5","33,72K","0,86%"
24.05.2013,"8.310,5","8.384,0","8.401,0","8.261,0","122,15K","-0,53%"
23.05.2013,"8.354,5","8.385,0","8.424,5","8.281,0","146,78K","-2,06%"
22.05.2013,"8.530,0","8.470,5","8.561,0","8.436,5","120,68K","0,88%"
21.05.2013,"8.455,5","8.434,5","8.487,5","8.395,5","91,74K","0,09%"
20.05.2013,"8.448,0","8.449,0","8.463,0","8.400,0","65,66K","0,64%"
17.05.2013,"8.394,5","8.354,5","8.477,5","8.327,0","109,83K","0,36%"
16.05.2013,"8.364,5","8.352,0","8.404,0","8.320,0","92,72K","0,10%"
15.05.2013,"8.356,5","8.347,0","8.376,5","8.299,0","107,90K","0,26%"
14.05.2013,"8.334,5","8.301,5","8.354,0","8.235,0","97,06K","0,71%"
13.05.2013,"8.275,5","8.280,5","8.296,5","8.217,5","91,67K","-0,02%"
10.05.2013,"8.277,0","8.275,5","8.360,0","8.253,0","126,27K","0,11%"
09.05.2013,"8.268,0","8.247,0","8.280,0","8.225,0","72,59K","0,18%"
08.05.2013,"8.253,0","8.189,5","8.263,5","8.164,5","92,98K","0,97%"
07.05.2013,"8.174,0","8.124,0","8.210,0","8.119,5","83,89K","0,75%"
06.05.2013,"8.113,0","8.132,0","8.153,0","8.105,5","51,93K","-0,14%"
03.05.2013,"8.124,0","7.982,0","8.138,0","7.961,0","123,60K","1,84%"
02.05.2013,"7.977,5","7.907,0","8.012,5","7.897,0","139,72K","1,02%"
01.05.2013,"7.897,0","7.942,5","7.950,0","7.887,0",-,"-0,30%"
30.04.2013,"7.921,0","7.920,0","7.971,5","7.896,0","112,77K","0,61%"
29.04.2013,"7.873,0","7.841,0","7.933,0","7.828,5","95,29K","0,70%"
26.04.2013,"7.818,0","7.820,0","7.853,5","7.774,5","102,66K","-0,22%"
25.04.2013,"7.835,0","7.770,0","7.865,0","7.749,0","111,63K","0,90%"
24.04.2013,"7.765,0","7.678,5","7.785,0","7.660,5","140,30K","1,24%"
23.04.2013,"7.670,0","7.485,5","7.690,0","7.450,5","176,26K","2,53%"
22.04.2013,"7.481,0","7.514,0","7.545,5","7.443,5","119,89K","0,25%"
19.04.2013,"7.462,5","7.505,0","7.539,5","7.422,0","136,75K","-0,28%"
18.04.2013,"7.483,5","7.527,0","7.566,0","7.445,0","155,91K","-0,47%"
17.04.2013,"7.519,0","7.708,0","7.741,0","7.481,5","208,79K","-2,36%"
16.04.2013,"7.701,0","7.693,0","7.751,5","7.647,0","133,52K","-0,25%"
15.04.2013,"7.720,5","7.759,0","7.784,0","7.657,5","131,84K","-0,37%"
12.04.2013,"7.749,0","7.840,0","7.849,0","7.735,0","129,31K","-1,78%"
11.04.2013,"7.889,5","7.819,0","7.897,5","7.796,5","99,66K","0,86%"
10.04.2013,"7.822,0","7.663,0","7.835,5","7.662,0","124,58K","2,47%"
09.04.2013,"7.633,5","7.714,0","7.735,5","7.618,0","116,78K","-0,41%"
08.04.2013,"7.665,0","7.673,5","7.710,0","7.657,0","88,53K","-0,11%"
05.04.2013,"7.673,5","7.820,0","7.838,5","7.643,0","140,96K","-2,14%"
04.04.2013,"7.841,5","7.902,0","7.942,5","7.817,0","134,83K","-0,67%"
03.04.2013,"7.894,5","7.923,0","7.967,0","7.865,0","99,02K","-0,78%"
02.04.2013,"7.956,5","7.800,5","7.962,5","7.793,5","107,74K","1,93%"
01.04.2013,"7.806,1","7.838,6","7.842,1","7.793,1",-,"0,07%"
28.03.2013,"7.800,5","7.810,0","7.857,5","7.786,0","93,37K","-0,08%"
27.03.2013,"7.807,0","7.915,0","7.931,5","7.757,5","142,36K","-1,11%"
26.03.2013,"7.894,5","7.905,0","7.927,5","7.871,5","102,02K","0,07%"
25.03.2013,"7.889,0","8.014,5","8.044,5","7.860,0","151,17K","-0,48%"
22.03.2013,"7.927,0","7.915,0","7.967,0","7.884,5","105,44K","-0,16%"
21.03.2013,"7.939,5","8.001,0","8.013,5","7.898,0","130,93K","-0,93%"
20.03.2013,"8.014,0","7.975,5","8.047,5","7.974,0","108,32K","0,58%"
19.03.2013,"7.967,5","7.996,5","8.014,5","7.932,0","128,29K","-0,71%"
18.03.2013,"8.024,5","7.913,5","8.033,5","7.858,5","116,87K","-0,38%"
15.03.2013,"8.055,0","8.073,0","8.077,5","8.044,0","17,69K","-0,01%"
14.03.2013,"8.055,5","7.995,0","8.061,5","7.986,0","125,26K","1,00%"
13.03.2013,"7.976,0","7.977,0","7.991,0","7.940,5","192,25K","0,14%"
12.03.2013,"7.964,5","7.981,0","8.003,0","7.933,5","170,19K","-0,29%"
11.03.2013,"7.988,0","7.985,0","7.999,0","7.955,0","135,52K","0,08%"
08.03.2013,"7.982,0","7.946,0","8.028,0","7.942,0","147,90K","0,63%"
07.03.2013,"7.932,0","7.936,5","7.958,0","7.909,5","137,41K","0,16%"
06.03.2013,"7.919,5","7.854,0","7.977,5","7.851,0","149,44K","0,60%"
05.03.2013,"7.872,5","7.748,5","7.884,5","7.737,5","169,59K","2,22%"
04.03.2013,"7.701,5","7.665,5","7.734,0","7.635,5","118,59K","-0,16%"
01.03.2013,"7.714,0","7.726,5","7.768,5","7.627,5","161,68K","-0,47%"
28.02.2013,"7.750,5","7.722,5","7.784,5","7.691,0","117,38K","0,96%"
27.02.2013,"7.676,5","7.628,5","7.724,0","7.564,0","151,83K","1,04%"
26.02.2013,"7.597,5","7.607,5","7.680,0","7.587,0","164,95K","-2,19%"
25.02.2013,"7.768,0","7.695,5","7.864,0","7.633,0","211,24K","1,40%"
22.02.2013,"7.660,5","7.622,5","7.700,0","7.607,5","120,61K","1,02%"
21.02.2013,"7.583,0","7.693,0","7.698,0","7.559,5","160,13K","-1,93%"
20.02.2013,"7.732,5","7.753,0","7.784,5","7.705,0","115,25K","-0,32%"
19.02.2013,"7.757,5","7.620,0","7.765,5","7.609,0","119,71K","1,69%"
18.02.2013,"7.628,5","7.607,5","7.633,0","7.567,5","56,23K","0,49%"
15.02.2013,"7.591,5","7.631,0","7.651,0","7.570,0","111,42K","-0,55%"
14.02.2013,"7.633,5","7.696,5","7.728,5","7.606,0","131,06K","-0,98%"
13.02.2013,"7.709,0","7.662,0","7.739,0","7.648,5","98,03K","0,72%"
12.02.2013,"7.654,0","7.615,5","7.669,0","7.592,0","98,31K","0,32%"
11.02.2013,"7.629,5","7.654,0","7.678,0","7.596,5","85,30K","-0,18%"
08.02.2013,"7.643,0","7.619,5","7.655,0","7.576,0","91,34K","0,70%"
07.02.2013,"7.589,5","7.579,5","7.662,5","7.565,0","138,03K","0,02%"
06.02.2013,"7.588,0","7.674,5","7.695,0","7.536,5","154,48K","-1,01%"
05.02.2013,"7.665,5","7.625,5","7.684,0","7.621,5","115,62K","0,25%"
04.02.2013,"7.646,5","7.830,5","7.838,5","7.602,0","158,13K","-2,35%"
01.02.2013,"7.830,5","7.796,5","7.856,0","7.785,0","118,12K","0,44%"
31.01.2013,"7.796,0","7.786,5","7.813,5","7.762,0","105,11K","-0,15%"
30.01.2013,"7.807,5","7.858,0","7.869,0","7.774,5","99,89K","-0,61%"
29.01.2013,"7.855,5","7.850,0","7.859,5","7.801,5","88,88K","0,24%"
28.01.2013,"7.837,0","7.883,0","7.888,0","7.833,0","81,67K","-0,20%"
25.01.2013,"7.852,5","7.741,5","7.878,0","7.740,5","120,33K","1,30%"
24.01.2013,"7.751,5","7.705,0","7.759,5","7.661,5","114,71K","0,49%"
23.01.2013,"7.714,0","7.713,5","7.735,0","7.687,0","91,94K","0,10%"
22.01.2013,"7.706,5","7.741,5","7.750,5","7.633,0","138,24K","-0,55%"
21.01.2013,"7.749,0","7.723,5","7.762,0","7.721,0","40,62K","0,40%"
18.01.2013,"7.718,0","7.743,5","7.756,5","7.706,5","107,26K","-0,18%"
17.01.2013,"7.732,0","7.676,0","7.769,0","7.664,5","113,73K","0,50%"
16.01.2013,"7.693,5","7.674,5","7.699,0","7.646,0","105,57K","0,27%"
15.01.2013,"7.672,5","7.720,0","7.739,0","7.636,5","125,27K","-0,86%"
14.01.2013,"7.739,0","7.745,0","7.790,5","7.705,0","103,07K","0,29%"
11.01.2013,"7.716,5","7.730,5","7.735,0","7.686,5","89,05K","0,12%"
10.01.2013,"7.707,5","7.744,0","7.779,0","7.687,5","111,62K","-0,24%"
09.01.2013,"7.726,0","7.714,0","7.739,0","7.692,0","84,04K","0,35%"
08.01.2013,"7.699,0","7.716,0","7.758,5","7.686,0","94,27K","-0,42%"
07.01.2013,"7.731,5","7.765,0","7.778,0","7.715,0","73,20K","-0,49%"
04.01.2013,"7.769,5","7.747,5","7.792,5","7.730,0","82,77K","0,12%"
03.01.2013,"7.760,0","7.769,0","7.781,0","7.740,0","76,99K","-0,24%"
02.01.2013,"7.778,5","7.744,5","7.805,5","7.727,0","117,75K","3,69%"
31.12.2012,"7.502,0","7.502,0","7.502,0","7.502,0",-,"-1,53%"
28.12.2012,"7.618,5","7.666,5","7.675,5","7.611,5","38,12K","-0,51%"
27.12.2012,"7.657,5","7.631,5","7.685,5","7.630,0","54,83K","-0,11%"
26.12.2012,"7.665,7","7.665,7","7.665,7","7.665,7",-,"0,00%"
24.12.2012,"7.665,7","7.665,7","7.665,7","7.665,7",-,"0,48%"
21.12.2012,"7.629,2","7.610,0","7.650,0","7.596,0","18,45K","-0,55%"
20.12.2012,"7.671,5","7.645,0","7.694,5","7.636,5","121,95K","-0,02%"
19.12.2012,"7.673,0","7.673,0","7.683,0","7.654,0","186,18K","0,15%"
18.12.2012,"7.661,5","7.642,0","7.674,0","7.625,0","162,40K","0,82%"
17.12.2012,"7.599,5","7.610,5","7.629,0","7.565,5","140,40K","0,06%"
14.12.2012,"7.595,0","7.592,0","7.622,0","7.571,0","105,93K","0,30%"
13.12.2012,"7.572,0","7.597,5","7.621,5","7.561,5","119,78K","-0,56%"
12.12.2012,"7.615,0","7.596,5","7.644,0","7.587,0","102,10K","0,30%"
11.12.2012,"7.592,5","7.534,0","7.598,5","7.521,0","108,75K","0,81%"
10.12.2012,"7.531,5","7.522,5","7.541,5","7.457,5","107,14K","0,30%"
07.12.2012,"7.509,0","7.546,5","7.555,0","7.487,5","125,65K","-0,38%"
06.12.2012,"7.537,5","7.468,0","7.558,0","7.461,0","140,05K","1,24%"
05.12.2012,"7.445,0","7.499,5","7.507,0","7.428,5","130,73K","0,22%"
04.12.2012,"7.428,5","7.418,5","7.468,0","7.413,5","112,00K","-0,09%"
03.12.2012,"7.435,5","7.429,0","7.489,0","7.417,0","123,08K","0,22%"
30.11.2012,"7.419,0","7.396,0","7.445,0","7.390,5","104,55K","0,24%"
29.11.2012,"7.401,0","7.391,0","7.418,5","7.371,0","121,98K","0,71%"
28.11.2012,"7.349,0","7.315,0","7.387,0","7.265,0","133,91K","0,14%"
27.11.2012,"7.338,5","7.330,5","7.365,0","7.306,5","107,59K","0,62%"
26.11.2012,"7.293,0","7.292,0","7.315,5","7.274,0","87,60K","-0,18%"
23.11.2012,"7.306,5","7.258,0","7.336,0","7.220,5","85,74K","0,81%"
22.11.2012,"7.248,0","7.211,0","7.255,0","7.206,5","59,59K","0,84%"
21.11.2012,"7.187,5","7.142,5","7.196,0","7.136,0","84,27K","0,18%"
20.11.2012,"7.174,5","7.103,5","7.188,0","7.092,5","119,08K","0,69%"
19.11.2012,"7.125,0","7.012,0","7.131,0","7.006,0","113,36K","2,39%"
16.11.2012,"6.958,5","7.034,0","7.060,0","6.948,0","161,40K","-1,23%"
15.11.2012,"7.045,5","7.050,0","7.080,0","7.011,5","130,57K","-0,99%"
14.11.2012,"7.116,0","7.153,0","7.185,0","7.031,5","132,05K","-0,83%"
13.11.2012,"7.175,5","7.146,5","7.187,5","7.075,5","158,94K","0,06%"
12.11.2012,"7.171,5","7.167,5","7.202,5","7.137,5","80,43K","0,02%"
09.11.2012,"7.170,0","7.233,0","7.238,0","7.063,5","181,51K","-0,55%"
08.11.2012,"7.210,0","7.260,5","7.289,5","7.184,0","141,24K","-0,29%"
07.11.2012,"7.231,0","7.416,5","7.440,0","7.223,5","193,82K","-1,96%"
06.11.2012,"7.375,5","7.356,5","7.420,0","7.320,0","99,09K","0,65%"
05.11.2012,"7.328,0","7.322,5","7.355,0","7.306,0","93,70K","-0,44%"
02.11.2012,"7.360,5","7.349,0","7.392,5","7.313,5","110,78K","0,37%"
01.11.2012,"7.333,5","7.268,5","7.359,5","7.246,0","113,41K","0,86%"
31.10.2012,"7.271,0","7.287,5","7.350,0","7.254,5","116,06K","-0,08%"
30.10.2012,"7.276,5","7.198,0","7.295,0","7.198,0","61,81K","0,97%"
29.10.2012,"7.206,5","7.227,0","7.228,0","7.172,5","59,88K","-0,35%"
26.10.2012,"7.232,0","7.153,5","7.259,0","7.145,5","128,70K","0,46%"
25.10.2012,"7.199,0","7.210,0","7.259,5","7.183,0","114,14K","0,05%"
24.10.2012,"7.195,5","7.215,5","7.218,0","7.120,0","137,63K","0,25%"
23.10.2012,"7.177,5","7.338,5","7.346,5","7.154,0","157,96K","-1,99%"
22.10.2012,"7.323,5","7.366,5","7.393,0","7.303,5","112,22K","-0,60%"
19.10.2012,"7.367,5","7.416,0","7.433,5","7.330,5","134,06K","-0,99%"
18.10.2012,"7.441,0","7.408,0","7.449,5","7.391,0","119,68K","0,57%"
17.10.2012,"7.398,5","7.390,0","7.404,5","7.369,5","111,23K","0,24%"
16.10.2012,"7.380,5","7.313,0","7.394,0","7.296,0","124,76K","1,59%"
15.10.2012,"7.265,0","7.235,0","7.306,0","7.222,0","114,25K","0,27%"
12.10.2012,"7.245,5","7.270,5","7.294,5","7.232,5","115,99K","-0,55%"
11.10.2012,"7.285,5","7.193,5","7.308,5","7.183,0","126,47K","0,94%"
10.10.2012,"7.217,5","7.225,0","7.249,0","7.185,5","108,60K","-0,15%"
09.10.2012,"7.228,0","7.328,0","7.329,0","7.221,0","124,34K","-0,99%"
08.10.2012,"7.300,0","7.352,5","7.359,0","7.287,0","90,80K","-1,25%"
05.10.2012,"7.392,5","7.338,0","7.412,5","7.315,0","112,20K","1,21%"
04.10.2012,"7.304,0","7.352,5","7.378,0","7.285,0","123,49K","-0,33%"
03.10.2012,"7.328,0","7.308,0","7.343,5","7.275,0","115,18K","0,21%"
02.10.2012,"7.312,5","7.286,0","7.378,0","7.269,0","134,78K","-0,29%"
01.10.2012,"7.333,5","7.211,0","7.343,5","7.209,5","135,46K","1,31%"
28.09.2012,"7.238,5","7.347,5","7.354,5","7.220,0","136,75K","-0,73%"
27.09.2012,"7.291,5","7.331,0","7.351,0","7.271,5","112,04K","-0,04%"
26.09.2012,"7.294,5","7.367,5","7.376,0","7.258,5","136,25K","-1,77%"
25.09.2012,"7.426,0","7.434,5","7.443,5","7.351,5","105,30K","0,10%"
24.09.2012,"7.418,5","7.422,0","7.445,5","7.390,0","85,16K","-0,77%"
21.09.2012,"7.476,1","7.426,0","7.431,0","7.391,0","25,33K","1,26%"
20.09.2012,"7.383,0","7.352,0","7.402,0","7.312,5","161,31K","-0,13%"
19.09.2012,"7.392,5","7.391,0","7.403,5","7.325,0","182,78K","0,32%"
18.09.2012,"7.369,0","7.387,0","7.389,5","7.305,0","172,58K","-0,40%"
17.09.2012,"7.398,5","7.382,0","7.416,0","7.369,5","99,99K","-0,16%"
14.09.2012,"7.410,5","7.421,5","7.447,5","7.382,0","144,30K","1,31%"
13.09.2012,"7.314,5","7.340,0","7.406,0","7.279,5","124,73K","-0,51%"
12.09.2012,"7.352,0","7.313,0","7.411,5","7.307,0","175,90K","0,53%"
11.09.2012,"7.313,0","7.182,0","7.315,0","7.173,5","136,06K","1,34%"
10.09.2012,"7.216,0","7.208,0","7.235,0","7.185,5","82,42K","-0,09%"
07.09.2012,"7.222,5","7.166,0","7.250,0","7.165,0","135,14K","0,89%"
06.09.2012,"7.158,5","6.990,5","7.174,5","6.977,5","178,71K","2,76%"
05.09.2012,"6.966,5","6.943,5","7.004,0","6.892,5","146,88K","0,36%"
04.09.2012,"6.941,5","7.002,5","7.019,0","6.919,5","114,82K","-1,00%"
03.09.2012,"7.011,5","6.951,0","7.019,5","6.940,0","66,46K","0,60%"
31.08.2012,"6.969,5","6.907,0","7.014,0","6.890,0","136,81K","0,90%"
30.08.2012,"6.907,5","6.970,0","6.981,5","6.870,5","105,44K","-1,34%"
29.08.2012,"7.001,0","7.010,0","7.032,5","6.945,0","97,90K","-0,04%"
28.08.2012,"7.003,5","7.010,0","7.031,5","6.975,0","110,36K","-0,59%"
27.08.2012,"7.045,0","6.968,5","7.051,5","6.946,0","82,93K","0,96%"
24.08.2012,"6.978,0","6.960,0","6.993,0","6.885,5","115,67K","0,22%"
23.08.2012,"6.963,0","7.079,5","7.083,0","6.923,5","122,09K","-0,85%"
22.08.2012,"7.023,0","7.047,5","7.062,0","7.005,0","114,69K","-0,99%"
21.08.2012,"7.093,0","7.049,0","7.108,0","7.042,0","94,10K","0,82%"
20.08.2012,"7.035,0","7.047,0","7.087,0","7.010,0","98,08K","-0,01%"
17.08.2012,"7.035,5","7.010,0","7.055,0","6.999,5","99,16K","0,61%"
16.08.2012,"6.992,5","6.984,0","7.018,0","6.928,5","88,13K","0,58%"
15.08.2012,"6.952,0","6.943,5","6.975,0","6.907,5","89,88K","-0,25%"
14.08.2012,"6.969,5","6.962,5","6.997,0","6.939,0","88,69K","0,80%"
13.08.2012,"6.914,0","6.940,0","6.979,0","6.882,0","106,65K","-0,54%"
10.08.2012,"6.951,5","6.925,5","6.968,5","6.891,0","99,50K","-0,13%"
09.08.2012,"6.960,5","6.982,0","7.004,0","6.890,5","126,69K","-0,01%"
08.08.2012,"6.961,0","6.958,5","6.972,0","6.907,5","107,51K","-0,05%"
07.08.2012,"6.964,5","6.910,0","6.990,0","6.896,5","117,13K","0,63%"
06.08.2012,"6.921,0","6.869,0","6.945,0","6.847,0","112,74K","0,78%"
03.08.2012,"6.867,5","6.612,0","6.890,5","6.606,5","173,16K","3,85%"
02.08.2012,"6.613,0","6.766,5","6.864,0","6.552,0","216,78K","-2,15%"
01.08.2012,"6.758,0","6.776,5","6.803,5","6.726,0","109,71K","-0,38%"
31.07.2012,"6.784,0","6.810,5","6.838,0","6.755,0","137,66K","0,02%"
30.07.2012,"6.782,5","6.756,5","6.798,0","6.703,0","130,70K","1,50%"
27.07.2012,"6.682,5","6.612,5","6.817,5","6.513,5","183,13K","1,63%"
26.07.2012,"6.575,0","6.407,5","6.597,5","6.323,0","210,71K","2,69%"
25.07.2012,"6.402,5","6.345,0","6.477,0","6.341,5","148,96K","-0,05%"
24.07.2012,"6.405,5","6.440,0","6.457,5","6.314,0","152,47K","-0,33%"
23.07.2012,"6.427,0","6.546,0","6.575,5","6.371,0","176,96K","-3,11%"
20.07.2012,"6.633,5","6.742,0","6.781,5","6.621,0","150,97K","-1,77%"
19.07.2012,"6.753,0","6.713,0","6.776,5","6.699,0","120,78K","1,07%"
18.07.2012,"6.681,5","6.590,0","6.698,5","6.579,5","119,16K","1,73%"
17.07.2012,"6.568,0","6.586,5","6.630,0","6.542,0","116,69K","-0,12%"
16.07.2012,"6.576,0","6.555,0","6.578,5","6.510,5","87,01K","0,51%"
13.07.2012,"6.542,5","6.464,0","6.577,5","6.437,5","115,13K","1,83%"
12.07.2012,"6.425,0","6.428,0","6.463,0","6.367,0","132,79K","-0,41%"
11.07.2012,"6.451,5","6.419,0","6.503,5","6.401,5","118,06K","0,02%"
10.07.2012,"6.450,0","6.394,5","6.494,5","6.350,5","141,36K","0,79%"
09.07.2012,"6.399,5","6.406,0","6.425,0","6.378,0","108,55K","-0,23%"
06.07.2012,"6.414,5","6.517,0","6.537,0","6.406,0","127,01K","-1,89%"
05.07.2012,"6.538,0","6.557,5","6.647,5","6.478,0","174,03K","-0,36%"
04.07.2012,"6.561,5","6.592,5","6.592,5","6.528,0","71,73K","-0,24%"
03.07.2012,"6.577,0","6.522,0","6.597,0","6.507,5","111,94K","1,36%"
02.07.2012,"6.489,0","6.445,0","6.547,0","6.395,0","152,69K","1,21%"
29.06.2012,"6.411,5","6.290,0","6.438,5","6.264,0","170,48K","4,24%"
28.06.2012,"6.151,0","6.250,0","6.250,0","6.098,0","167,35K","-1,10%"
27.06.2012,"6.219,5","6.164,5","6.248,0","6.134,5","116,56K","1,27%"
26.06.2012,"6.141,5","6.165,5","6.184,0","6.110,5","121,17K","-0,14%"
25.06.2012,"6.150,0","6.263,5","6.270,0","6.120,5","128,81K","-1,77%"
22.06.2012,"6.261,0","6.305,0","6.322,5","6.258,5","126,21K","-1,49%"
21.06.2012,"6.355,5","6.363,0","6.431,5","6.267,0","154,23K","-0,60%"
20.06.2012,"6.394,0","6.325,0","6.424,0","6.321,0","135,65K","0,46%"
19.06.2012,"6.364,5","6.247,0","6.384,5","6.236,0","151,10K","1,86%"
18.06.2012,"6.248,0","6.322,0","6.339,5","6.225,5","179,92K","0,07%"
15.06.2012,"6.243,9","6.162,0","6.218,5","6.152,0","30,59K","1,74%"
14.06.2012,"6.137,0","6.148,0","6.169,5","6.077,0","227,75K","0,07%"
13.06.2012,"6.132,5","6.180,0","6.222,5","6.092,0","243,06K","-0,56%"
12.06.2012,"6.167,0","6.127,0","6.213,0","6.083,0","262,71K","0,49%"
11.06.2012,"6.137,0","6.304,0","6.322,0","6.098,0","232,38K","0,20%"
08.06.2012,"6.125,0","6.094,5","6.171,5","6.052,5","179,85K","-0,22%"
07.06.2012,"6.138,5","6.146,0","6.232,5","6.099,0","194,64K","0,61%"
06.06.2012,"6.101,0","6.028,5","6.136,0","5.994,5","199,02K","2,25%"
05.06.2012,"5.966,5","6.011,5","6.027,0","5.913,0","163,66K","-0,22%"
04.06.2012,"5.979,5","5.980,0","6.032,0","5.942,0","162,52K","-1,40%"
01.06.2012,"6.064,5","6.245,0","6.261,5","6.008,5","254,93K","-2,80%"
31.05.2012,"6.239,0","6.289,0","6.323,5","6.208,5","183,90K","-0,71%"
30.05.2012,"6.283,5","6.379,0","6.396,0","6.258,5","221,38K","-1,84%"
29.05.2012,"6.401,0","6.372,5","6.443,5","6.334,5","185,34K","1,23%"
28.05.2012,"6.323,5","6.400,0","6.429,5","6.311,5","74,50K","-0,33%"
25.05.2012,"6.344,5","6.292,5","6.409,0","6.279,0","165,53K","0,33%"
24.05.2012,"6.323,5","6.350,0","6.356,0","6.243,0","187,80K","0,62%"
23.05.2012,"6.284,5","6.336,0","6.375,5","6.259,0","192,05K","-2,38%"
22.05.2012,"6.437,5","6.374,5","6.447,5","6.350,5","158,79K","1,58%"
21.05.2012,"6.337,5","6.273,0","6.369,0","6.243,0","139,21K","1,00%"
18.05.2012,"6.274,5","6.225,0","6.338,0","6.221,5","178,40K","-0,70%"
17.05.2012,"6.318,5","6.400,5","6.423,5","6.261,0","165,28K","-1,13%"
16.05.2012,"6.391,0","6.327,0","6.445,0","6.298,5","200,15K","-0,05%"
15.05.2012,"6.394,5","6.463,0","6.513,0","6.353,5","201,28K","-1,14%"
14.05.2012,"6.468,0","6.510,0","6.528,0","6.406,0","154,26K","-1,78%"
11.05.2012,"6.585,0","6.461,0","6.593,0","6.448,0","160,32K","1,00%"
10.05.2012,"6.519,5","6.503,5","6.554,5","6.442,0","163,87K","0,74%"
09.05.2012,"6.471,5","6.482,0","6.511,5","6.377,5","208,86K","0,41%"
08.05.2012,"6.445,0","6.573,5","6.582,0","6.416,5","172,56K","-1,96%"
